video_id,categoryId,how_fast,amount_trending
nffr_1XuTgc,22,0,12
nfpeLXirBc0,24,0,15
ng0yDPbCuP0,17,0,9
ng5-LeJqxV8,22,2,8
ngDIN6L30sA,24,0,12
nh1WinTKCpE,10,0,8
nh6oX7tMSPE,10,0,13
nhADR8_3A7g,17,0,9
nhBjLjJ3sAE,17,0,10
nhRCJ72u0_I,27,0,4
nhRtI5gdGXg,22,0,6
nhUU0eUxBUw,17,0,17
nhVgE9vr9vI,24,0,12
nhZOWlhBDms,24,0,12
niLRzOMwT2E,24,0,10
niPKn6ywFyk,22,0,8
niR8jCWFXlE,24,0,9
nic0xGGui9o,22,0,10
nifAI_Yeffg,24,1,3
nigO-xm4CoM,20,0,8
nim4Y89CAQU,28,0,10
ninoPspdmgQ,10,0,12
niqDv_Cho20,24,0,5
nj5UO2qKqKc,15,3,13
nj6UZs7PvQ8,10,0,4
njgmjCkXk18,25,0,4
njm5Y8kdhzs,22,0,14
njrtsAEiIyc,24,0,11
njvgTuSrnIk,24,0,6
nkI687_KxyY,24,1,8
nkJobWlywgg,24,0,15
nkUkDl3_su4,24,0,11
nkVfQR-rbik,10,0,13
nklp8KZqNrQ,25,0,12
nkmV8WuKKY8,24,0,17
nkzSn3uvKcA,24,0,10
nl5TdIh1PUY,24,0,12
nlP8AifhwUQ,20,0,10
nlmrugVe2zk,24,0,8
nlnMDttgTbk,10,0,8
nluWpHDU1S4,26,1,14
nluhWIRB_iI,26,1,11
nlx-H5kxxkw,10,6,2
nm5McUsIvuw,22,0,12
nmWgJUYzEtM,10,1,10
nmhei2X_TaI,17,0,10
nmiGjP2y20g,25,0,10
nmjcQGEqcFU,17,0,13
nmwq_vmtqfM,20,4,3
nn-ZRekh9MQ,26,0,13
nn1pbxe8bAI,24,0,13
nnBiA1iq8r0,10,0,14
nnE7kypVVpY,27,0,1
nnS4weBB2qI,20,0,8
nnaLtcTqQxk,17,0,10
no6zcisnjak,24,0,17
noa73iJ-Abs,25,0,8
nobdq__ND9k,24,0,15
nok2o7G_ckw,20,0,6
nonvFS1nYoE,22,0,12
nosoWTE9x3U,22,0,11
nosydGk9J6Q,24,0,15
not4IxXOQaA,24,0,12
np01WCE7GOA,24,0,10
np7TtVt68Jg,17,0,8
np94e_S4Vro,22,0,4
npIQoDRFJ0U,24,0,13
npcaOTuL8JE,10,0,17
npe-kBW1azM,26,0,9
nprjzhyo6qo,17,0,11
npwfi4W6wyc,26,0,5
nq3XsL8c-qI,15,0,15
nqMNxBVI8lE,24,0,12
nqRooMaA2fI,22,0,16
nqfWcR2EBaQ,26,0,13
nqjfzQt1fQc,24,0,12
nqjzUd0Vh84,24,0,15
nr5jtwpQWRk,24,0,11
nrBvitbgC3s,17,0,13
nrCjsU3O8Hs,22,2,10
nrY_8BXqY1Y,22,0,8
nrbd5j5AnTw,24,0,9
nriIQckIzj0,10,6,4
nrjBjmKN_Vs,24,0,8
nrmC5mjsjm0,23,1,12
nrneTQWVRKg,25,0,2
nrxD_784nX0,25,0,9
ns0fMuvm5lY,24,0,13
nsAw8fYOXnU,17,0,7
nsX3thDZh_g,27,0,4
nspsCPIxb0M,20,0,12
nssv7aeXyJk,22,0,12
nt9pc60I8Vc,20,0,6
ntV5JTGFPV4,19,0,14
ntcLklotMm0,10,0,12
nttfQnlymb8,19,0,13
ntvFVavGYAI,10,0,16
nu14PIQf5zw,24,1,7
nu57AMxk7N4,25,0,13
nuAGfCLoOS8,1,0,10
nuDojPGdxUA,20,0,14
nuGXWwu015c,22,0,5
nuHJPZuzuCE,10,1,13
nuLFI4suYAs,24,0,12
nuY8Fgi-5Kc,17,3,7
nujn6wbr-e8,10,4,14
nuoT9dlYC7A,22,0,5
nuv0AypvKxM,24,2,10
nvFuJ6GyE2A,19,1,9
nvJeJSrghOI,24,0,10
nvOb18mDR1A,23,0,12
nvRIE-Mycr0,22,0,1
nvVG7eWwKt0,10,0,15
nvVhjoA1N_U,22,0,11
nvh2qj_CyeU,22,0,9
nvqWJMFvs-I,24,0,7
nvsp3dLWGDc,24,0,9
nvuJXEuYNr8,24,0,11
nvwIVPtD5fI,10,0,10
nw1qH6vR-8o,24,0,15
nwJAILBKcJY,15,0,7
nwNVGBU0-yo,24,0,9
nwP6MGipZ2E,20,0,9
nwVLtP66R54,15,1,9
nwWQxphYO_g,24,0,11
nweP1joon_o,22,1,11
nweb-jXdUpc,17,0,13
nwjltWJQyxk,10,0,10
nwm8Ew6QgOk,1,1,10
nxGOAso2mhM,25,0,2
nxU44aujzAM,1,0,4
nxhzts35afo,24,0,20
nxrgOqNzBcg,23,0,12
nxs0RHpT_Hg,10,0,14
nxt4HTiMmZU,22,0,5
nxxH3pfr0W0,15,0,11
ny1YiHlX_iE,24,0,20
ny2QZxNmm-U,23,0,15
ny5ZVoC-pp4,1,0,8
ny7w_n760Eo,27,0,11
nyH0lu7UTB8,26,0,10
nyKq-uFWyBE,24,1,7
nyP29R2wltY,24,0,9
nyS5g0zpoW8,10,0,8
nyZf8OqZWiQ,24,0,14
nybgomk6NtM,25,0,9
nyzhtvtJWDQ,10,0,7
nzhFWTtQiyw,20,0,16
nzk7gjwE5yE,24,0,11
nznZDHgPJ64,24,1,6
nzsgqp-1jR8,2,2,10
o-7sAuywnKY,24,0,10
o-CN7Uxnkfo,20,0,2
o-aZhMBQkTk,22,0,10
o-cVsfz0BBY,24,1,8
o-kMzx0hes4,25,0,12
o-lb6_Nrnb8,24,0,19
o-n54-3Hiqw,24,0,13
o-p-LQwalj0,1,0,9
o-uoFMNl1BI,20,0,9
o-vE29xx-Zs,22,1,7
o0BHUIBwULM,22,1,10
o0C4mYMLuWg,17,0,17
o0Ej36TrK-Q,24,1,10
o0IrfMsolnw,23,0,13
o0kylBNAniI,24,0,16
o0l31eLK2fM,24,0,8
o0yDvUbfVzs,23,0,13
o17P8nviGa0,24,0,9
o1HzQfvaIXE,24,1,8
o1KgfwpU8nA,24,0,14
o1Vbq-YkVUU,10,0,12
o1igaMv46SY,20,0,11
o1ozOo1Wo8c,24,0,10
o23c8SKgdR4,15,0,9
o2JWQ5Qkhf0,10,1,10
o2PK6sUEPe4,24,0,7
o2UsuVWPV_M,20,0,2
o2kIjq4BwJo,24,0,8
o31kKZbxDro,22,2,10
o33B9s68shs,20,0,11
o382Fz4cYGI,17,0,6
o3GUsCBejPo,22,1,12
o3V-GvvzjE4,20,4,8
o3eAl-wJyzg,24,0,11
o3fND5j9Lvk,24,0,11
o422oHfpwQk,10,0,9
o4H6xeBbtMg,24,1,14
o4lnOzuh290,24,0,7
o4uCQoG-2vE,10,0,12
o4wThiKoNMA,26,0,13
o4x34Gu7Y5g,24,0,17
o558xwFHE-Q,17,0,8
o5GkES8y4kw,20,0,8
o5JSBiEfQR0,22,1,12
o5KfPhT_19M,24,0,13
o5LNOAweMig,22,0,17
o5U4QQczRHI,24,0,9
o5d89Okox4o,25,3,8
o5gPn08l4gU,23,0,8
o5iKWfAizXY,1,0,3
o5sOB3Dbckg,24,0,11
o64bJ6f_R3E,17,0,14
o6BqjgDHp_g,24,0,11
o6k2pS-agVI,10,3,7
o6lEdbdY03c,20,0,6
o6vcSnLt9cc,20,0,9
o70PsgS903U,17,0,12
o72iV2RbV5A,25,0,5
o7DGZ-mE_Ys,24,0,7
o7DIRTY8qrQ,26,0,6
o7GWppTrLus,24,0,13
o7NBCGj7oXg,25,0,10
o7TBRjT6ssc,22,0,14
o7dZewg4Afk,24,0,9
o7kkjFYZ4d4,20,0,9
o7rkokvBgSc,24,0,7
o81H5gQDeV4,24,3,8
o81iF3VHmSM,2,2,10
o85yUsOGU-c,24,0,16
o89T7Z1723g,24,0,17
o8SCaAvJMLw,17,0,13
o8n7uWLYJZM,23,0,10
o8wHu_bjGnQ,22,0,17
o8wt8nmt2DI,24,0,14
o8xCTnbkToc,19,0,14
o9-ARq1OPXE,24,0,10
o90ulT97Vhw,19,0,19
o95EyN5LnK8,24,2,5
o98fO61z4lM,24,0,9
o9SFYl5mHyo,24,0,11
o9n3eGC8C8k,24,0,7
oA8QPRqdVYA,10,2,15
oAbhfMWvcZs,24,0,10
oAi1LJ3sFt4,20,1,2
oAjXi6vBcRE,22,0,9
oApLKCC_k78,24,0,10
oB2W4vFmogk,10,0,10
oB5suJGYaME,22,1,10
oBAJmh2_3zU,25,0,9
oBPlyj9PJZw,26,0,10
oB_Glc_fkaw,24,0,6
oBb2I02Y3Js,26,0,10
oBba5ZikMCA,24,0,5
oBjOWH6_kRI,10,1,8
oBma4fGPxPw,22,0,6
oC8evW7o-Mc,19,0,15
oCOsVnhJ8XI,15,1,10
oCURFRBPx0A,17,0,9
oClqjAAbgeU,24,0,9
oCod6wFWTMw,24,0,12
oCv8jqrSrw4,15,0,11
oCvk6xvRHZA,17,2,6
oDC74k2SMc8,22,0,12
oDE21Dg7kV4,24,0,2
oDRw-xjbsXk,10,0,6
oDSojqcBc0o,22,0,16
oD_s5l9ep94,24,0,8
oDkDiVXdPNY,24,0,8
oDrByNsHLFM,24,0,1
oDvoUVd5tjM,17,1,6
oDwEeckfPFs,26,0,9
oE0T3Hywums,17,0,8
oEBM0dnQA4M,22,2,6
oET92dCbDzU,24,0,12
oEjF_IDYZB4,17,0,3
oEnIatUq0iU,22,0,10
oErO8xqpPG8,24,0,17
oF0m6qyB8Hk,17,1,1
oF3NA0wh8gE,17,0,11
oF54CLJO8tI,24,0,19
oFFIQs5sIkc,28,1,13
oFRER3dlS2s,22,0,2
oFSi6dNb9Ps,24,1,12
oFZg9kWNZiE,24,7,10
oFfvtpJkh3g,17,0,9
oFkvhVFhDmI,24,1,16
oG5NZbnb3Vo,24,0,5
oGNZgo3cuiE,25,0,8
oGZRqMR_KOw,1,0,9
oG_2weptGHU,23,0,5
oGcg-kwDhtc,24,0,6
oGdmuY4eqlE,24,0,10
oGuwk9Riw0I,20,0,15
oHRv5AFwVhI,23,0,8
oHb_YBm_FKo,22,0,20
oHgHDGN2Wug,10,2,15
oHiQVj7-o5g,26,0,13
oHmj5xETHEY,17,0,9
oHpmz6SxH2U,24,0,12
oHtBTaUw8xw,24,0,14
oHtx8G-VVsU,22,0,8
oI6fZUYkDys,25,0,8
oIApeXe-4ew,24,0,10
oIMZbk9KaZQ,24,0,12
oIjoqTj8bo4,22,0,19
oJ2EmLEUIto,10,0,10
oJ8d71UlIsk,26,0,13
oJ_5_9qjYd8,22,0,12
oJ_hOhgU7Tw,22,0,7
oJaJe4WorSc,23,0,8
oJaOgaTtzTY,10,0,3
oK5ehFYJ7sM,26,0,9
oK7LiJxmL84,24,0,7
oKJeIrhwzNE,17,0,7
oKVYm8mIUdo,10,0,12
oKcLOJckD98,22,0,14
oKx7f8tAaVo,17,0,6
oL0AgIwFg3w,24,0,11
oL2S7tZBhtc,24,0,8
oL5taPhhv_E,24,1,6
oLCziNCAoYw,24,0,12
oLjU--bQsR0,17,1,12
oLl2a_jEAEE,24,0,10
oLrwQW8_4os,10,0,9
oLyoEGfxooc,24,0,2
oM6-umUNH-4,22,0,12
oM7tV2CoqPw,27,0,10
oMDkL1f1r4c,17,0,12
oMJg5u2gsxo,24,0,10
oMjKc07NWrs,15,0,15
oMpSrJSd7zc,27,1,7
oMsizmQ9l5c,10,0,17
oMvD4tU_-yE,22,0,16
oMvXcChxYZM,27,0,10
oNGdOIj6pBM,2,0,5
oNI2-TI9yrg,24,1,15
oNPt7jLcyms,24,0,13
oNZ5VckivGY,24,0,5
oNdMQO6JYm0,1,0,9
oNoKV1G0cR4,22,0,15
oO17vTV3SFg,24,0,8
oOFckt6QO58,20,0,8
oOJhsVaDAlw,24,0,11
oOR0OJgyQVE,24,0,5
oOSgNy3Q4Wc,24,0,8
oOTg3qgN-KY,23,2,4
oOXxfpkPV4A,22,1,11
oOYQf_09EiU,24,0,7
oOdShRUxvEc,24,0,6
oOk0lwRd4SQ,19,1,18
oPH-GRSNWwU,22,0,11
oPVxdNe1hrk,10,1,15
oPXEQDaqRm0,24,0,11
oPhZOs-GfiQ,26,0,10
oPkbjCbCpcw,24,0,9
oPo4-Nzn2Cs,24,0,9
oQGIM-j0u1I,28,0,3
oQHdEeUcfO8,20,0,5
oQOEx5r8pSY,22,0,12
oQW9lY1ZAJA,10,0,13
oQWUrNbWy3U,22,0,10
oQqNSdMRfIQ,10,1,21
oR6UbkwaEuQ,24,0,7
oROyYTDuafg,25,0,10
oS6uKlqhMnE,26,0,14
oSH5JMnOREI,22,0,12
oSSHVtaePGw,24,0,8
oST7LWQ4_xM,24,0,8
oSY7Yf3n0Zk,24,1,12
oSfcq0LTdMg,24,0,5
oSk3grR0tAQ,24,0,11
oSo7ViyX3-U,24,3,10
oSoUMaGOZew,24,0,7
oSqK_v6zPoM,1,0,10
oT2i6oWzCmU,22,0,11
oT40CUT0z70,17,0,8
oT6MHg75BiM,24,2,7
oTGThiI62lc,19,0,12
oTGfu5zfpiY,24,1,5
oTJXvv6x7mQ,22,0,16
oTMknkyGvJs,24,0,14
oU5IV35puhY,24,4,2
oUB3CbyoiZI,24,1,8
oUDh78s-xr4,24,1,12
oUDi648X_oU,23,0,9
oUK1AV00mXA,17,0,10
oUKmTQS2-2Q,24,0,13
oUTFvGZuFjI,17,0,3
oUTfjF05D3g,24,0,9
oUTm2S-Y3bE,10,0,12
oUU_sYYAMW8,25,0,4
oUadOhw8uY0,26,0,14
oUcHeH6td9w,17,0,8
oUiLj_6Kkmg,20,0,8
oUit2JUEMo0,25,0,12
oV4PsYv14qc,17,0,1
oV4glj3XOig,23,0,15
oVL6qWkkgTs,24,4,6
oVN4AfRlc-M,24,1,8
oV_2853N4n4,10,0,10
oV_PkPa7osE,22,0,8
oVaHXuoUwN4,24,1,3
oVeCSS8h7nI,24,0,15
oVfYqr12hZE,17,2,7
oW0qRPZEkk4,22,1,15
oWCIZXjLejQ,2,0,9
oWDx9uNpVL8,24,1,10
oWNtQaRepFs,20,1,11
oWRA6adwIkc,24,0,10
oWlPvSBdPMI,24,0,10
oWsm_4RDJAc,23,0,13
oWyWz--D21g,24,0,11
oXASrlq17Qk,24,0,14
oXCptiQwYVM,10,0,9
oXHT1Xon3Gk,22,0,10
oXNSnTO3RTw,24,0,9
oX_q4Me-fcE,23,0,10
oXfSZTu45A4,25,4,5
oXrqDwF5x2c,25,1,6
oY-3aUAYqPg,19,0,10
oY-PXURnrrI,10,0,11
oY5KdkDeevU,24,2,7
oY5xtlJtitg,20,0,13
oYC3gAioaTY,1,0,9
oYGmPJicLFg,24,1,9
oYKbu8jJQ3E,25,0,2
oYUwZrf43mc,24,0,6
oYWWtdfC5-M,23,1,10
oY_Fu_3Fb4U,24,0,13
oY_Sl2SQOU0,24,0,7
oYgGq1Y-kkQ,17,0,19
oYpUZjxJOVg,23,2,4
oYqFvq2x2ck,24,0,12
oYtZhOCAEpI,15,0,10
oYx1mRy6LKI,25,0,9
oYyGldkGalI,22,0,9
oZ9Ss6qFfQo,26,0,8
oZHTugJR_FA,17,0,13
oZLga_7vuZw,15,0,7
oZP2h3WIzqk,10,0,15
oZdLi31JLtE,25,0,13
oZr26DRdurI,24,0,9
o_1YiaJSnjo,24,1,17
o_2iBt-g-Gg,22,0,12
o_451HgDOus,24,0,7
o_AMhu4Mprk,15,0,9
o_CUczjAUSs,19,0,12
o_X-gtP-pxs,23,0,14
o_aJHG7VxbA,24,0,7
o_dc6PzpcZw,24,0,7
o_mYI4Xg0oU,19,0,12
o_t9MEPv-0I,26,0,9
oa1zyQhtWwI,24,0,1
oabdZFlX6ig,10,0,4
oankfKSX3BY,10,2,7
ob5j8prP4CM,24,0,6
obAMVgUtrck,24,0,13
obFRJ2RA-JA,24,2,14
obP5Wz5-850,17,1,8
obWumoPfC3o,10,0,11
ob_bffwkD0s,10,0,14
oc45grha2wA,22,0,10
oc6okwrqtIw,24,4,1
oc706oekIqs,22,0,13
ocBhK7w0dRY,24,0,16
ocDDLPLKe70,10,1,16
ocKgQ5Zgzqg,10,0,10
ocZlPS9DI8k,2,0,10
ocg58kJfFf0,26,0,12
ocigFfdGhR8,24,0,12
ocoeVplzyfc,27,0,10
od1UN6zm0A8,22,0,14
od2Jz8dQA-U,22,0,8
od4sbaR3NkI,25,0,9
od6j7M4mXO8,22,1,5
odM92ap8_c0,24,0,3
odY9BGCxG98,10,3,11
odsGK4CLq1U,22,0,8
odwFJ36uiKk,24,0,7
oe2_BrZx9mc,10,0,12
oeENCb2I2vY,15,0,4
oeIFva3OtP0,23,0,9
oeNwSJNNLuU,24,0,11
oeZhfJHt6-s,24,0,12
oeq3SktZ5qc,17,1,5
oetu6DR5ySw,22,0,9
oexphfXO7EQ,24,0,8
of0b34A5rpw,10,2,6
of0vqG9cJ3k,24,1,12
ofGOehIimww,22,1,11
ofifwnF7jto,24,0,10
og-vF8E39Q8,24,0,16
ogMgq3w6mX0,24,0,7
ogSAHxl_eH4,22,0,11
ogZN4rO1jHY,17,0,9
ogcChBwtTwk,24,0,7
oghbfXHTFKY,20,0,11
oguOjD4N8wY,24,1,7
ogwrXrpDGzc,22,0,10
ohBnntmh2lY,22,0,9
ohPlAe3MHRA,22,1,10
oh_Izhp8FaI,22,1,20
ohihzV6Z85k,22,0,9
ohkCBo993Y8,24,0,12
ohlWrmDf9ng,17,0,6
ohyAukVAKK0,24,0,11
oi-1kMPAkAo,24,0,14
oi059r1I4Ww,24,0,9
oi9qEieDaT8,28,0,15
oiD9sO9RS9A,24,0,3
oiHfpISbZmo,17,4,1
oiQUD5WBChk,24,1,10
oiRDEJBTVmw,10,0,9
oiSmwzPZOOo,10,0,15
oi_6bPmurOo,24,0,10
oid111KKPNA,24,0,8
oip3S1hOPxE,24,0,12
oiqBksYfwKg,24,1,15
oixbp4FDH4w,1,0,13
oj1wtfORnxY,10,0,16
ojDsMfO3D0Q,28,0,11
ojNFDxMXv2U,24,0,6
ojSEL_V6WA0,24,0,10
ojT_nCcXqvQ,23,0,9
ojUMHhHpmDc,22,0,10
ojUt7gZhkEE,22,0,15
ojahoYw9zpY,1,0,8
ojcnFuG6Re0,23,3,7
ojhF97eJI7I,26,0,12
ojirycE2HYA,24,0,8
ojlyWJlNqEk,25,0,6
ojvyY2bwWPQ,22,1,11
ok2OcWg5KzY,24,0,9
ok6naQEuf5g,10,0,9
ok8BjvFE9jA,22,0,10
okEFfrAPEB4,22,0,13
okG67gK5VOQ,1,0,8
okIYzq1YntY,24,0,9
okU6JBv9gEY,22,0,14
okUgFwPS9Mw,24,0,10
okVTSehE414,10,0,16
okbmCY1eWp0,23,0,9
okj_YDIr5R8,10,0,14
oksgT9c4H7A,22,1,11
ol8kAdvSu2Q,17,0,11
olDWm2veCrM,22,0,17
olaMPlzY5gg,23,0,6
ole5EuVrsJU,10,1,10
olyLCJFiPaU,17,0,10
om3OHJdrHI4,24,0,9
omCsATp4YHc,10,0,12
omELQbu_vMw,17,0,5
omNoulSJKk0,24,0,9
omQ36-At5cw,1,0,15
omw7e6jagLA,20,2,8
on1F-yR0vRU,17,0,7
on8HDx0zQdw,22,0,6
onTe1gSgKks,25,1,9
onYDEGFdEU0,24,0,11
oo8QtMBwu7A,22,0,12
ooADbD1qNM8,17,0,8
ooIzlx6du-8,25,0,10
oo_BxdlQReM,10,0,10
ook2ltNiIsw,22,0,13
ooqziDby3s4,24,0,12
oot-GNv1wDU,22,0,5
ootxWwwVD3Y,24,2,6
oovN3MehpNY,22,0,14
op9UJLwILjo,1,0,13
opXs230o7ZU,26,1,7
opZtsaZOVvM,24,0,3
opcXwHxyWks,17,1,9
opf8CiAyMfA,19,1,14
opmGLGHTBww,19,1,7
opoavvmS-U0,24,0,12
opu_ms5PLT0,24,0,8
opyf5aD3EhU,24,1,4
oq23z2HdCJw,26,0,10
oq6qn-uTC9c,24,1,7
oqAgQuJg1zo,10,0,9
oqFJOYgUqg4,23,0,9
oqYnw3hfgUw,17,0,8
oqiwjEx0rZA,24,1,6
orFmfo-Jmhk,24,0,17
orJSJGHjBLI,10,0,10
orKOb_qT8wQ,24,0,5
orcmKnCdJvQ,22,0,11
ormfXrzYruQ,24,1,5
osILP__eujA,24,0,7
osJISI5-DMA,22,0,10
osLWvSpLqQw,25,2,9
osa7x8qUVec,10,0,5
osjfOo7ByPk,24,1,10
ot14TM-vh6Q,10,0,9
otDQFfyNa-k,26,0,12
otgbtLj148o,24,0,12
otgrZYAB3ms,24,0,10
othuwbuAj9I,24,0,8
otmSKuHy3kE,20,0,16
otrSAouDkpE,22,0,15
ou1OJyYazQI,22,0,11
ouDzbBO8ctA,10,1,8
ouMp7hXGpmU,24,0,17
ouRdVRQXw38,24,0,13
oufZLqA2Ey4,17,0,11
ov1E5ydqElU,24,0,12
ovFOSCKRMDM,23,0,10
ovKQRA59gC0,24,4,9
ovhXdyd_Wq8,22,0,13
ovr8302pqoU,22,0,10
ovrttQfTw3k,22,0,16
owBfxVRU3sw,17,0,16
owI17vvZyHM,24,0,12
owQDvnihdew,1,0,12
owR8tFN5JhI,25,1,4
owZssSZmpk8,24,3,10
owctpbEWs9Y,22,0,10
owjVpYCmwcg,10,0,13
owlLg3R9u6c,10,0,16
owo6hdlJBjk,27,0,10
owqYdpywluc,26,0,7
owxW3O2Gg4o,24,0,10
oxF-kGACRN4,22,0,2
oxYQISAT0Jg,24,0,9
oxY_Soqdfn8,10,0,3
ox_attgYc9o,17,0,10
oxeClP_qo_0,22,0,9
oxoWhyS9buA,10,0,8
oxxrU6PrKe4,22,0,14
oyXxnUWOt5g,17,0,16
oycZa0aAZA0,25,0,13
oyk_6I7Dov8,24,0,10
oz9bPK-nnOM,24,0,2
ozLm4y7ZDXk,24,2,6
ozSn9KcL9Wc,25,0,11
ozrLEEj7S5A,26,1,9
ozs3HjR1DhQ,24,0,9
ozy0G26D1y0,24,0,7
ozyXlH37gAU,22,0,9
p-4qfoq5JhU,10,1,13
p-9IBOq6u3s,22,0,13
p-FH4cYE_4s,10,1,6
p-Nw2zAMeQA,24,0,12
p-RfSwv7hSw,24,0,7
p-UhIjtoyEg,24,0,8
p-jKdgJQX74,24,1,12
p-vA3hCA0Ug,25,0,16
p01SxlrjQQU,24,5,1
p04feLY9LpQ,23,0,9
p08qet0J9SI,23,0,15
p0CNHUdOzLI,17,1,8
p0IAnA8sj-k,15,0,7
p0IuMvIiFJM,22,1,11
p0vPvJR2Oqc,24,0,12
p1OGFLjtTes,22,0,6
p1RfvdpJyqY,24,0,12
p1ZhS66Y8aI,22,0,11
p1bjnyDqI9k,10,0,15
p1qE_cJQDso,24,0,11
p2-b13eNNa8,17,0,8
p24jpQrMh98,10,0,14
p27_fiZkJl0,17,0,10
p2827vnIZAk,24,0,11
p2PPdAirbHM,25,0,7
p2SeKSNfPio,22,2,10
p2Sy0nO6sqQ,26,1,13
p2aWymp1KDs,10,0,9
p2kF9VJC1HI,24,0,11
p3KjZLwubS8,22,0,12
p3ZGohcQGro,2,0,12
p3eV8kjQ7MM,23,0,14
p3xs92lq3Hs,24,0,12
p430GT2zNuI,22,1,4
p48D2NqM9KE,24,0,11
p4a-wsIbVRM,23,0,16
p4pyKv-zwMI,25,0,6
p52CSWUXQMk,24,0,9
p58PRUiW2TY,22,0,11
p5E6u_GRbjM,24,0,7
p5OC7GuObhs,28,1,9
p5wEZ589bL8,26,0,13
p6MvcphE8t8,10,0,12
p6OoY6xneI0,10,1,11
p6S0ga_Ldj4,23,0,7
p6aa5Qkz0cw,23,0,7
p6lp0Yk2jWE,22,2,6
p6nQodiMedE,17,0,10
p71peKK8FxE,17,0,6
p7GyIdeceWE,22,2,14
p7LZWYmYYQw,17,0,7
p7VDptmrn-o,22,0,3
p7mX1Dtt5cc,17,0,13
p82bBO0w4-M,22,0,16
p8EeTym7-bc,22,0,6
p8lbdZtjWAM,10,0,15
p8tpqM80a1A,26,0,16
p8zg_55-JcI,17,1,10
p8znXkeMxGw,22,0,8
p91F_SbdYc8,24,1,11
p9DyKrv1rPk,1,0,7
p9LLoijPQfg,24,0,6
p9TFM0XPLEY,23,0,18
p9bjv1T03ag,23,0,8
p9lYVbVSXmg,15,0,5
pAErKfUaf-o,22,0,9
pAcShxBxNg0,20,0,13
pAgkW9ub_Ls,24,0,13
pAqnUAACzFw,22,0,10
pB0LFFQkBQs,17,0,10
pB1b4subipE,26,0,13
pB9wgMWx3Ks,24,4,5
pBBkCrK1lHg,22,0,13
pBFkY3hgmOQ,24,0,9
pBJoDDpsiOI,22,0,15
pBm3Esea3iA,1,1,8
pCBK-AD8xew,26,0,12
pCZA__udVxY,24,0,9
pC_rb280dDA,15,0,13
pCbPwpcgUbM,10,0,14
pCh3Kp6qxo8,10,0,14
pCk6UvAa8Uk,15,0,2
pDOEF2AgJAw,24,0,7
pDq9VCWZs50,22,0,11
pDvFdpgPVlU,22,0,12
pDzR-0_zwXk,10,0,14
pE-KBGyzMpM,25,0,3
pE56e06HlSA,22,1,8
pE9dYiXFBjA,24,0,17
pERDk4KoW-s,10,0,8
pERZQcnxx-g,22,0,11
pEk2JpnW1Zw,10,0,11
pEliRW4EvpM,27,4,9
pF1muVR9iC4,1,0,2
pF3hYVAHqY8,17,1,8
pF5z97BMLhg,17,1,5
pFCzhBNnlfY,1,1,8
pFFXYancLLQ,24,3,14
pFUJ_jeBSFo,22,0,12
pFmqtdePOOY,24,0,14
pFqwV21KBpM,26,0,8
pFzGdN5qnOg,17,0,11
pG6iaOMV46I,10,0,14
pGCU1Vc9fLY,22,0,8
pGInTclMyP4,24,0,6
pGUbR82-nhw,23,0,16
pGX-Qgppy9k,10,0,12
pGhgbJpzuXg,24,0,10
pGqCTmevNe0,1,0,4
pGuZK2t5qDQ,17,0,10
pGy85YfX0Fk,19,0,13
pHA45pNLH6c,17,0,10
pHDeYyBNoMc,22,0,8
pH_DwLag1UM,22,0,8
pHkBxKOgVF4,20,1,15
pHpUi6cRWPQ,10,0,9
pI7ytZ1oyY4,15,0,11
pIUH-I4nN8s,27,1,6
pIUXq-Djv7U,24,0,6
pIrRdWutZOA,24,0,10
pJ0cNhtndJ8,10,0,13
pJI9MFY0qHw,22,0,9
pJIb7L2klSo,27,0,13
pJ_uH5XXgN4,17,0,11
pJbJipmIvug,24,1,14
pJl5iTogxPs,17,0,16
pJzVeUkPy6U,24,0,9
pK0e9XcqQJk,19,0,15
pKBfh4SlXUw,24,1,6
pKJbDovzyc4,22,0,18
pKPkjgFIxTo,24,4,1
pKTugMTcfLM,20,0,14
pKdBFeewZYE,10,0,18
pKdqWJ-Kt5s,22,0,13
pKgX0_qscnU,24,0,11
pKrpwXEoYdM,26,1,4
pKyy5nuuROY,19,0,17
pL_MCT6VGoA,22,0,12
pLanGpmMQes,22,0,9
pLc5SAnj5Tg,24,1,8
pLgg5lB5ljY,24,0,15
pLiO21Hhb-U,24,0,13
pLm0wlAaC9k,10,1,11
pM-jOfy_1jM,22,0,12
pM2gMsStIi8,2,0,7
pMAPj6WVsT4,24,1,14
pMHmgeKT_4A,24,0,14
pMNQ-M5ENEU,24,0,12
pMNyMOGvHaw,22,0,8
pMP8drVeNpE,24,0,11
pMQjg5b-3gE,10,0,8
pMQyPgmpZ4s,1,0,9
pMkLNfxsDhc,22,1,13
pMlDAM2rkUU,22,0,10
pMmtxvxHh6s,22,0,15
pNDNk79haQ0,10,0,12
pNIVcEVdjqc,10,0,10
pNKN_9DW-lM,26,1,9
pNMLpSCAxSI,24,2,9
pNk_2oC6F2M,1,0,6
pO7Wp-Ih8WM,24,0,11
pO9nwL3JsH8,2,0,10
pOAHMDiQIjY,24,0,10
pOFwUadDdJ4,10,0,9
pOHu_nttRP8,24,0,14
pOJjGACw2wg,10,0,9
pOR8CUeTJpc,10,0,7
pOVNGANwcrk,24,1,11
pOXUxTASA0M,10,0,15
pPHbA9S-wmY,1,0,5
